ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
21954	"ENSG00000138750.15"	"NUP54"	chr4	-	76134174	76134362	76132522	76132719	76144148	76144292	21954	12	0			298	149	NA	NA	1.0		NA
21980	"ENSG00000111335.14"	"OAS2"	chr12	+	112987037	112987308	112978394	112978785	112995295	112995474	21980	15	0			298	149	NA	NA	1.0		NA
21981	"ENSG00000111335.14"	"OAS2"	chr12	+	113004474	113004673	113002931	113003102	113004933	113005222	21981	2	10			298	149	NA	NA	0.091		NA
21996	"ENSG00000158552.13"	"ZFAND2B"	chr2	+	219207647	219207774	219207326	219207421	219207886	219208003	21996	18	0			276	149	NA	NA	1.0		NA
21997	"ENSG00000158552.13"	"ZFAND2B"	chr2	+	219207647	219207779	219207084	219207421	219207886	219208038	21997	28	0			281	149	NA	NA	1.0		NA
21998	"ENSG00000158552.13"	"ZFAND2B"	chr2	+	219207886	219208038	219207647	219207779	219208255	219208348	21998	45	0			298	149	NA	NA	1.0		NA
22014	"ENSG00000077235.18"	"GTF3C1"	chr16	-	27482510	27482585	27481114	27481191	27483043	27483125	22014	0	44			224	149	NA	NA	0.0		NA
22016	"ENSG00000076984.18"	"MAP2K7"	chr19	+	7905807	7905855	7903884	7904068	7909754	7909896	22016	0	28			197	149	NA	NA	0.0		NA
22019	"ENSG00000164022.18"	"AIMP1"	chr4	+	106320797	106320889	106316551	106316594	106324984	106325118	22019	0	16			241	149	NA	NA	0.0		NA
22020	"ENSG00000164022.18"	"AIMP1"	chr4	+	106320865	106321451	106316549	106316594	106324984	106325118	22020	4	16			298	149	NA	NA	0.111		NA
22022	"ENSG00000164022.18"	"AIMP1"	chr4	+	106324984	106325118	106316535	106316594	106327450	106327564	22022	46	0			283	149	NA	NA	1.0		NA
22023	"ENSG00000164022.18"	"AIMP1"	chr4	+	106324984	106325118	106318378	106321451	106327450	106327564	22023	34	0			283	149	NA	NA	1.0		NA
22024	"ENSG00000164022.18"	"AIMP1"	chr4	+	106328075	106328243	106327450	106327564	106331671	106331730	22024	46	0			298	149	NA	NA	1.0		NA
22027	"ENSG00000162642.14"	"C1orf52"	chr1	-	85258934	85259061	85258523	85258722	85259357	85259633	22027	17	1			276	149	NA	NA	0.902		NA
22030	"ENSG00000025293.17"	"PHF20"	chr20	+	35782327	35782609	35772021	35772079	35801490	35801605	22030	0	14			298	149	NA	NA	0.0		NA
22031	"ENSG00000025293.17"	"PHF20"	chr20	+	35800093	35800173	35772025	35772079	35801490	35801605	22031	0	14			229	149	NA	NA	0.0		NA
22032	"ENSG00000025293.17"	"PHF20"	chr20	+	35845384	35845508	35842572	35842744	35847349	35847430	22032	0	12			273	149	NA	NA	0.0		NA
22033	"ENSG00000025293.17"	"PHF20"	chr20	+	35847349	35847434	35842572	35842744	35858301	35858381	22033	21	1			234	149	NA	NA	0.93		NA
22034	"ENSG00000025293.17"	"PHF20"	chr20	+	35847349	35847434	35842572	35842744	35863012	35863400	22034	11	1			234	149	NA	NA	0.875		NA
22035	"ENSG00000025293.17"	"PHF20"	chr20	+	35858301	35858381	35842572	35842744	35863012	35863248	22035	10	1			229	149	NA	NA	0.867		NA
22036	"ENSG00000025293.17"	"PHF20"	chr20	+	35858301	35858381	35847349	35847434	35863012	35863248	22036	19	0			229	149	NA	NA	1.0		NA
22037	"ENSG00000025293.17"	"PHF20"	chr20	+	35863012	35863400	35858301	35858381	35869437	35869551	22037	40	0			298	149	NA	NA	1.0		NA
22038	"ENSG00000025293.17"	"PHF20"	chr20	+	35870954	35871134	35869437	35869551	35871649	35871829	22038	25	1			298	149	NA	NA	0.926		NA
22041	"ENSG00000135362.14"	"PRR5L"	chr11	+	36393845	36394011	36376380	36376704	36400996	36401264	22041	5	9			298	149	NA	NA	0.217		NA
22042	"ENSG00000135362.14"	"PRR5L"	chr11	+	36419254	36419303	36403297	36403378	36431852	36431910	22042	18	0			198	149	NA	NA	1.0		NA
22043	"ENSG00000135362.14"	"PRR5L"	chr11	+	36446299	36446440	36437384	36437476	36451208	36451335	22043	17	0			290	149	NA	NA	1.0		NA
22051	"ENSG00000095321.18"	"CRAT"	chr9	-	129101743	129102057	129100510	129100689	129102399	129102485	22051	21	0			298	149	NA	NA	1.0		NA
22052	"ENSG00000095321.18"	"CRAT"	chr9	-	129101882	129102057	129100510	129100689	129102399	129102565	22052	35	0			298	149	NA	NA	1.0		NA
22053	"ENSG00000095321.18"	"CRAT"	chr9	-	129104187	129104306	129102399	129103066	129107813	129108077	22053	47	0			268	149	NA	NA	1.0		NA
22070	"ENSG00000186704.9"	"DTX2P1"	chr7	+	77003288	77003449	77002162	77002321	77004217	77004308	22070	0	11			298	149	NA	NA	0.0		NA
22072	"ENSG00000168309.18"	"FAM107A"	chr3	-	58570325	58570423	58569690	58569865	58577308	58577440	22072	3	65			247	149	NA	NA	0.027		NA
22073	"ENSG00000173041.12"	"ZNF680"	chr7	-	64544305	64544432	64543706	64543802	64562924	64563041	22073	21	2			276	149	NA	NA	0.85		NA
22080	"ENSG00000085276.19"	"MECOM"	chr3	-	169107925	169107952	169102059	169102226	169112786	169112874	22080	7	5			176	149	NA	NA	0.542		NA
22084	"ENSG00000127054.22"	"INTS11"	chr1	-	1312439	1312501	1312225	1312368	1312592	1312700	22084	42	1			211	149	NA	NA	0.967		NA
22085	"ENSG00000127054.22"	"INTS11"	chr1	-	1314300	1314365	1313731	1313921	1314823	1314962	22085	35	1			214	149	NA	NA	0.961		NA
22086	"ENSG00000127054.22"	"INTS11"	chr1	-	1315403	1315438	1314412	1314962	1315519	1315552	22086	20	0			184	149	NA	NA	1.0		NA
22089	"ENSG00000127054.22"	"INTS11"	chr1	-	1320455	1321093	1318680	1319524	1324580	1324621	22089	45	0			298	149	NA	NA	1.0		NA
22095	"ENSG00000127054.22"	"INTS11"	chr1	-	1321907	1321984	1320995	1321093	1324580	1324671	22095	2	15			226	149	NA	NA	0.081		NA
22096	"ENSG00000127054.22"	"INTS11"	chr1	-	1322891	1323287	1320995	1321093	1324580	1324613	22096	0	15			298	149	NA	NA	0.0		NA
22098	"ENSG00000127054.22"	"INTS11"	chr1	-	1323146	1323287	1320995	1321093	1324580	1324659	22098	0	15			290	149	NA	NA	0.0		NA
22100	"ENSG00000127054.22"	"INTS11"	chr1	-	1323180	1323287	1320995	1321093	1324580	1324625	22100	0	15			256	149	NA	NA	0.0		NA
22102	"ENSG00000157110.16"	"RBPMS"	chr8	+	30537577	30537723	30504285	30504436	30544493	30544624	22102	0	28			295	149	NA	NA	0.0		NA
22103	"ENSG00000157110.16"	"RBPMS"	chr8	+	30545163	30545220	30544493	30544624	30547291	30547517	22103	0	11			206	149	NA	NA	0.0		NA
22106	"ENSG00000107581.13"	"EIF3A"	chr10	-	119065398	119065570	119061223	119061328	119069445	119069654	22106	77	3			298	149	NA	NA	0.928		NA
22110	"ENSG00000075223.14"	"SEMA3C"	chr7	-	80905828	80905916	80828584	80828745	80916678	80916819	22110	2	20			237	149	NA	NA	0.059		NA
22126	"ENSG00000188994.13"	"ZNF292"	chr6	+	87218595	87218731	87216298	87216377	87233324	87233527	22126	30	1			285	149	NA	NA	0.94		NA
22127	"ENSG00000188994.13"	"ZNF292"	chr6	+	87233324	87233527	87218595	87218731	87243474	87243611	22127	16	2			298	149	NA	NA	0.8		NA
22129	"ENSG00000188994.13"	"ZNF292"	chr6	+	87249311	87249466	87245502	87245644	87254649	87255049	22129	0	23			298	149	NA	NA	0.0		NA
22132	"ENSG00000188338.15"	"SLC38A3"	chr3	+	50215385	50215459	50214652	50214768	50215543	50215636	22132	30	0			223	149	NA	NA	1.0		NA
22133	"ENSG00000182473.22"	"EXOC7"	chr17	-	76084247	76084289	76084005	76084139	76084516	76084580	22133	37	0			191	149	NA	NA	1.0		NA
22134	"ENSG00000182473.22"	"EXOC7"	chr17	-	76086079	76086145	76085676	76085797	76087653	76087708	22134	21	0			215	149	NA	NA	1.0		NA
22135	"ENSG00000182473.22"	"EXOC7"	chr17	-	76086853	76086892	76086079	76086145	76087653	76087720	22135	0	19			188	149	NA	NA	0.0		NA
22136	"ENSG00000182473.22"	"EXOC7"	chr17	-	76089174	76089320	76088770	76088923	76094413	76094581	22136	68	0			295	149	NA	NA	1.0		NA
22137	"ENSG00000182473.22"	"EXOC7"	chr17	-	76090328	76090397	76089174	76089320	76091142	76091235	22137	7	13			218	149	NA	NA	0.269		NA
22138	"ENSG00000182473.22"	"EXOC7"	chr17	-	76090328	76090397	76089174	76089320	76094413	76094581	22138	3	41			218	149	NA	NA	0.048		NA
22139	"ENSG00000182473.22"	"EXOC7"	chr17	-	76090328	76090481	76089174	76089320	76091142	76091235	22139	3	13			298	149	NA	NA	0.103		NA
22140	"ENSG00000182473.22"	"EXOC7"	chr17	-	76091142	76091235	76089174	76089320	76094413	76094581	22140	27	41			242	149	NA	NA	0.288		NA
22141	"ENSG00000182473.22"	"EXOC7"	chr17	-	76091142	76091235	76090328	76090397	76094413	76094581	22141	19	0			242	149	NA	NA	1.0		NA
22142	"ENSG00000182473.22"	"EXOC7"	chr17	-	76101678	76101863	76101011	76101376	76103083	76103270	22142	37	0			298	149	NA	NA	1.0		NA
22159	"ENSG00000204843.13"	"DCTN1"	chr2	-	74363613	74363628	74363293	74363427	74365074	74365241	22159	9	91			164	149	NA	NA	0.082		NA
22160	"ENSG00000204843.13"	"DCTN1"	chr2	-	74366458	74366620	74366243	74366375	74366782	74366932	22160	32	0			298	149	NA	NA	1.0		NA
22161	"ENSG00000204843.13"	"DCTN1"	chr2	-	74372927	74372948	74371356	74371728	74377431	74377466	22161	39	49			170	149	NA	NA	0.411		NA
22162	"ENSG00000204843.13"	"DCTN1"	chr2	-	74374322	74374340	74372927	74372948	74377431	74377466	22162	3	12			167	149	NA	NA	0.182		NA
22163	"ENSG00000204843.13"	"DCTN1"	chr2	-	74376741	74376762	74374322	74374340	74377431	74377466	22163	11	0			170	149	NA	NA	1.0		NA
22193	"ENSG00000136156.15"	"ITM2B"	chr13	+	48239225	48239332	48233205	48233477	48253807	48253936	22193	0	62			256	149	NA	NA	0.0		NA
22195	"ENSG00000136156.15"	"ITM2B"	chr13	+	48254899	48254970	48253874	48253936	48256176	48256383	22195	0	265			220	149	NA	NA	0.0		NA
22200	"ENSG00000198909.8"	"MAP3K3"	chr17	+	63634708	63634801	63632680	63632802	63646033	63646074	22200	6	5			242	149	NA	NA	0.425		NA
22201	"ENSG00000198909.8"	"MAP3K3"	chr17	+	63666939	63667060	63657793	63657907	63681765	63681899	22201	12	1			270	149	NA	NA	0.869		NA
22202	"ENSG00000171385.10"	"KCND3"	chr1	-	111778435	111778492	111777025	111777273	111780224	111780314	22202	12	3			206	149	NA	NA	0.743		NA
22204	"ENSG00000176204.14"	"LRRTM4"	chr2	-	77521667	77521818	77516667	77519864	77522108	77522376	22204	16	0			298	149	NA	NA	1.0		NA
22240	"ENSG00000206149.11"	"HERC2P9"	chr15	+	28618523	28618655	28612058	28612173	28629265	28629441	22240	6	4			281	149	NA	NA	0.443		NA
22242	"ENSG00000206149.11"	"HERC2P9"	chr15	+	28655494	28655691	28655272	28655420	28655795	28656026	22242	3	9			298	149	NA	NA	0.143		NA
22245	"ENSG00000010256.11"	"UQCRC1"	chr3	-	48605769	48605856	48604650	48604780	48609161	48609302	22245	25	0			236	149	NA	NA	1.0		NA
22247	"ENSG00000198482.14"	"ZNF808"	chr19	+	52532907	52533009	52527667	52527711	52543265	52543347	22247	16	4			251	149	NA	NA	0.704		NA
22248	"ENSG00000198482.14"	"ZNF808"	chr19	+	52547511	52547638	52543265	52543347	52553106	52553166	22248	17	2			276	149	NA	NA	0.821		NA
22250	"ENSG00000145016.16"	"RUBCN"	chr3	-	197691073	197691148	197684156	197684217	197693714	197693816	22250	19	8			224	149	NA	NA	0.612		NA
22251	"ENSG00000145016.16"	"RUBCN"	chr3	-	197696953	197697049	197695865	197695981	197699186	197699231	22251	18	0			245	149	NA	NA	1.0		NA
22252	"ENSG00000145016.16"	"RUBCN"	chr3	-	197696953	197697049	197695865	197695981	197700612	197701146	22252	24	0			245	149	NA	NA	1.0		NA
22254	"ENSG00000145016.16"	"RUBCN"	chr3	-	197699186	197699231	197696953	197697049	197700612	197701146	22254	3	8			194	149	NA	NA	0.224		NA
22255	"ENSG00000145016.16"	"RUBCN"	chr3	-	197717976	197718130	197705091	197705175	197736654	197736904	22255	25	2			298	149	NA	NA	0.862		NA
22256	"ENSG00000145016.16"	"RUBCN"	chr3	-	197717976	197718130	197705091	197705175	197749268	197749699	22256	13	5			298	149	NA	NA	0.565		NA
22265	"ENSG00000158195.11"	"WASF2"	chr1	-	27409691	27410206	27404229	27408346	27412571	27412727	22265	137	0			298	149	NA	NA	1.0		NA
22268	"ENSG00000149131.17"	"SERPING1"	chr11	+	57598008	57598321	57597680	57597722	57599878	57600092	22268	24	0			298	149	NA	NA	1.0		NA
22269	"ENSG00000149131.17"	"SERPING1"	chr11	+	57598248	57598321	57597562	57597722	57599878	57600308	22269	33	0			222	149	NA	NA	1.0		NA
22270	"ENSG00000149131.17"	"SERPING1"	chr11	+	57599863	57600377	57598248	57598321	57602034	57602169	22270	112	11			298	149	NA	NA	0.836		NA
22271	"ENSG00000149131.17"	"SERPING1"	chr11	+	57599878	57600377	57597802	57598321	57602034	57602169	22271	148	11			298	149	NA	NA	0.871		NA
22272	"ENSG00000149131.17"	"SERPING1"	chr11	+	57605323	57605508	57602034	57602169	57606009	57606213	22272	0	93			298	149	NA	NA	0.0		NA
22273	"ENSG00000149131.17"	"SERPING1"	chr11	+	57605602	57606213	57602034	57602169	57606407	57606547	22273	127	0			298	149	NA	NA	1.0		NA
22274	"ENSG00000149131.17"	"SERPING1"	chr11	+	57606009	57606213	57602034	57602169	57606407	57606547	22274	220	0			298	149	NA	NA	1.0		NA
22275	"ENSG00000149131.17"	"SERPING1"	chr11	+	57606009	57606547	57602034	57602169	57611716	57611936	22275	124	1			298	149	NA	NA	0.984		NA
22276	"ENSG00000149131.17"	"SERPING1"	chr11	+	57606407	57606547	57602034	57602169	57611716	57611936	22276	31	1			289	149	NA	NA	0.941		NA
22277	"ENSG00000149131.17"	"SERPING1"	chr11	+	57606710	57606799	57606407	57606547	57611716	57611936	22277	0	31			238	149	NA	NA	0.0		NA
22283	"ENSG00000099219.15"	"ERMP1"	chr9	-	5791233	5791282	5787429	5787593	5797816	5797932	22283	2	13			198	149	NA	NA	0.104		NA
22284	"ENSG00000099219.15"	"ERMP1"	chr9	-	5805026	5805217	5801175	5801328	5805610	5805785	22284	20	0			298	149	NA	NA	1.0		NA
22285	"ENSG00000099219.15"	"ERMP1"	chr9	-	5805610	5805785	5801175	5801328	5810010	5810118	22285	15	0			298	149	NA	NA	1.0		NA
22286	"ENSG00000099219.15"	"ERMP1"	chr9	-	5812124	5812217	5811110	5811323	5812888	5813035	22286	20	0			242	149	NA	NA	1.0		NA
22288	"ENSG00000099219.15"	"ERMP1"	chr9	-	5825091	5825219	5821917	5824001	5830726	5831028	22288	10	1			277	149	NA	NA	0.843		NA
22295	"ENSG00000159176.14"	"CSRP1"	chr1	-	201496191	201496261	201490175	201490344	201507069	201507123	22295	52	0			219	149	NA	NA	1.0		NA
22296	"ENSG00000159176.14"	"CSRP1"	chr1	-	201496191	201496304	201489733	201490344	201507069	201507103	22296	66	0			262	149	NA	NA	1.0		NA
22308	"ENSG00000143036.17"	"SLC44A3"	chr1	+	94825832	94825942	94824493	94824635	94827506	94827643	22308	0	15			259	149	NA	NA	0.0		NA
22315	"ENSG00000255769.7"	"GOLGA2P10"	chr15	-	82477202	82477298	82477032	82477123	82477393	82477582	22315	12	5			245	149	NA	NA	0.593		NA
22332	"ENSG00000110713.17"	"NUP98"	chr11	-	3685972	3686194	3683199	3683441	3691346	3691489	22332	14	0			298	149	NA	NA	1.0		NA
22333	"ENSG00000110713.17"	"NUP98"	chr11	-	3686063	3686194	3683199	3683441	3691346	3691489	22333	10	0			280	149	NA	NA	1.0		NA
22335	"ENSG00000110713.17"	"NUP98"	chr11	-	3700609	3700839	3699081	3699348	3702462	3702892	22335	28	2			298	149	NA	NA	0.875		NA
22336	"ENSG00000110713.17"	"NUP98"	chr11	-	3705199	3705356	3702462	3702892	3706444	3706535	22336	82	2			298	149	NA	NA	0.953		NA
22337	"ENSG00000110713.17"	"NUP98"	chr11	-	3744508	3744649	3735190	3735324	3753315	3753408	22337	16	0			290	149	NA	NA	1.0		NA
22338	"ENSG00000110713.17"	"NUP98"	chr11	-	3771747	3771928	3768580	3768744	3773631	3773739	22338	93	1			298	149	NA	NA	0.979		NA
22339	"ENSG00000110713.17"	"NUP98"	chr11	-	3773631	3773739	3768580	3768744	3775881	3776021	22339	13	1			257	149	NA	NA	0.883		NA
22340	"ENSG00000108604.17"	"SMARCD2"	chr17	-	63833297	63833420	63833068	63833170	63833586	63833722	22340	31	0			272	149	NA	NA	1.0		NA
22342	"ENSG00000075624.17"	"ACTB"	chr7	-	5529018	5529059	5528280	5528719	5529160	5529400	22342	1	1736			190	149	NA	NA	0.0		NA
22343	"ENSG00000075624.17"	"ACTB"	chr7	-	5529160	5529400	5528280	5528719	5530523	5530604	22343	1736	0			298	149	NA	NA	1.0		NA
22344	"ENSG00000075624.17"	"ACTB"	chr7	-	5529534	5529663	5528280	5529400	5530523	5530581	22344	1544	0			278	149	NA	NA	1.0		NA
22345	"ENSG00000075624.17"	"ACTB"	chr7	-	5529534	5529733	5529160	5529400	5530523	5530601	22345	824	0			298	149	NA	NA	1.0		NA
22350	"ENSG00000053372.5"	"MRTO4"	chr1	+	19255947	19256051	19254781	19254840	19257063	19257145	22350	17	1			253	149	NA	NA	0.909		NA
22352	"ENSG00000198198.17"	"SZT2"	chr1	+	43426367	43426538	43426037	43426151	43426714	43426809	22352	40	0			298	149	NA	NA	1.0		NA
22353	"ENSG00000198198.17"	"SZT2"	chr1	+	43426437	43426538	43426037	43426151	43426714	43426809	22353	26	0			250	149	NA	NA	1.0		NA
22354	"ENSG00000198198.17"	"SZT2"	chr1	+	43432061	43432180	43431715	43431901	43432271	43432439	22354	0	15			268	149	NA	NA	0.0		NA
22357	"ENSG00000088543.15"	"C3orf18"	chr3	-	50565465	50565861	50561721	50561747	50567462	50567665	22357	11	3			298	149	NA	NA	0.647		NA
22362	"ENSG00000142002.18"	"DPP9"	chr19	-	4682695	4682838	4679834	4679946	4683476	4683629	22362	38	0			292	149	NA	NA	1.0		NA
22363	"ENSG00000142002.18"	"DPP9"	chr19	-	4683189	4683324	4682695	4682838	4683476	4683629	22363	0	14			284	149	NA	NA	0.0		NA
22364	"ENSG00000142002.18"	"DPP9"	chr19	-	4695377	4695555	4694316	4694823	4697550	4697651	22364	49	2			298	149	NA	NA	0.925		NA
22366	"ENSG00000142002.18"	"DPP9"	chr19	-	4715528	4715726	4714080	4714337	4719850	4719941	22366	0	16			298	149	NA	NA	0.0		NA
22367	"ENSG00000142002.18"	"DPP9"	chr19	-	4716052	4716152	4714186	4714337	4719850	4719941	22367	0	16			249	149	NA	NA	0.0		NA
22369	"ENSG00000142002.18"	"DPP9"	chr19	-	4719202	4719324	4714080	4714337	4719850	4719941	22369	0	16			271	149	NA	NA	0.0		NA
22370	"ENSG00000142002.18"	"DPP9"	chr19	-	4722194	4722304	4719850	4719941	4722498	4722551	22370	0	16			259	149	NA	NA	0.0		NA
22371	"ENSG00000142002.18"	"DPP9"	chr19	-	4722498	4722551	4719617	4719941	4723673	4723750	22371	20	0			202	149	NA	NA	1.0		NA
22372	"ENSG00000163159.15"	"VPS72"	chr1	-	151178000	151178145	151176303	151177031	151184316	151184493	22372	35	1			294	149	NA	NA	0.947		NA
22384	"ENSG00000114125.14"	"RNF7"	chr3	+	141742643	141742907	141738303	141738516	141743508	141743556	22384	3	14			298	149	NA	NA	0.097		NA
22386	"ENSG00000114125.14"	"RNF7"	chr3	+	141743508	141743556	141738297	141738516	141745158	141745517	22386	22	0			197	149	NA	NA	1.0		NA
22387	"ENSG00000116604.19"	"MEF2D"	chr1	-	156475107	156475237	156468779	156469020	156477011	156477202	22387	62	0			279	149	NA	NA	1.0		NA
22388	"ENSG00000116604.19"	"MEF2D"	chr1	-	156476493	156476514	156475107	156475237	156477011	156477202	22388	4	37			170	149	NA	NA	0.087		NA
22389	"ENSG00000116604.19"	"MEF2D"	chr1	-	156479585	156479796	156479289	156479346	156480833	156480971	22389	35	0			298	149	NA	NA	1.0		NA
22390	"ENSG00000116604.19"	"MEF2D"	chr1	-	156499431	156499560	156483260	156483430	156500485	156500779	22390	2	17			278	149	NA	NA	0.059		NA
22396	"ENSG00000226476.7"	"LINC01748"	chr1	-	60542296	60542411	60539094	60540433	60588036	60588162	22396	20	2			264	149	NA	NA	0.849		NA
22401	"ENSG00000226476.7"	"LINC01748"	chr1	-	60588036	60588162	60540779	60542411	60595537	60595699	22401	11	1			275	149	NA	NA	0.856		NA
22402	"ENSG00000226476.7"	"LINC01748"	chr1	-	60600126	60600250	60595504	60596373	60640010	60640126	22402	10	0			273	149	NA	NA	1.0		NA
22403	"ENSG00000226476.7"	"LINC01748"	chr1	-	60600126	60600270	60595506	60596373	60640010	60640126	22403	11	0			293	149	NA	NA	1.0		NA
22406	"ENSG00000138756.19"	"BMP2K"	chr4	+	78860035	78860079	78859583	78859687	78861388	78861468	22406	0	77			193	149	NA	NA	0.0		NA
22407	"ENSG00000138756.19"	"BMP2K"	chr4	+	78887173	78887284	78878733	78878891	78910609	78916365	22407	22	1			260	149	NA	NA	0.927		NA
22413	"ENSG00000116731.23"	"PRDM2"	chr1	+	13769038	13769173	13749435	13749487	13773077	13773188	22413	0	13			284	149	NA	NA	0.0		NA
22414	"ENSG00000116731.23"	"PRDM2"	chr1	+	13769117	13769173	13749360	13749487	13773077	13773126	22414	0	13			205	149	NA	NA	0.0		NA
22415	"ENSG00000116731.23"	"PRDM2"	chr1	+	13773077	13773188	13749360	13749487	13816426	13816570	22415	11	0			260	149	NA	NA	1.0		NA
22416	"ENSG00000116731.23"	"PRDM2"	chr1	+	13778417	13782831	13773077	13773188	13786514	13787657	22416	38	0			298	149	NA	NA	1.0		NA
22417	"ENSG00000116731.23"	"PRDM2"	chr1	+	13778417	13782831	13773077	13773188	13816426	13816570	22417	33	1			298	149	NA	NA	0.943		NA
22424	"ENSG00000131591.18"	"C1orf159"	chr1	-	1085250	1085310	1084352	1084506	1085877	1086012	22424	0	11			209	149	NA	NA	0.0		NA
22432	"ENSG00000178104.19"	"PDE4DIP"	chr1	+	148889783	148889894	148844428	148844794	148929196	148929273	22432	11	0			260	149	NA	NA	1.0		NA
22433	"ENSG00000178104.19"	"PDE4DIP"	chr1	+	148929196	148929273	148889462	148889894	148931799	148931810	22433	18	1			226	149	NA	NA	0.922		NA
22434	"ENSG00000178104.19"	"PDE4DIP"	chr1	+	149010442	149010595	149009567	149009791	149012590	149012776	22434	25	0			298	149	NA	NA	1.0		NA
22435	"ENSG00000178104.19"	"PDE4DIP"	chr1	+	149010442	149010595	149009567	149009791	149016298	149016550	22435	42	2			298	149	NA	NA	0.913		NA
22437	"ENSG00000178104.19"	"PDE4DIP"	chr1	+	149012590	149012776	149010442	149010595	149016298	149016550	22437	0	17			298	149	NA	NA	0.0		NA
22439	"ENSG00000178104.19"	"PDE4DIP"	chr1	+	149030231	149030278	149029786	149029925	149031943	149032049	22439	15	0			196	149	NA	NA	1.0		NA
22467	"ENSG00000163138.19"	"PACRGL"	chr4	+	20724807	20724888	20713431	20713539	20727284	20727397	22467	3	7			230	149	NA	NA	0.217		NA
22475	"ENSG00000152578.13"	"GRIA4"	chr11	+	105971913	105972028	105933721	105933969	105974309	105974430	22475	13	1			264	149	NA	NA	0.88		NA
22476	"ENSG00000152578.13"	"GRIA4"	chr11	+	105971913	105972028	105965946	105966061	105974309	105974430	22476	13	0			264	149	NA	NA	1.0		NA
22477	"ENSG00000132361.18"	"CLUH"	chr17	-	2695373	2695526	2695217	2695280	2696158	2696259	22477	25	0			298	149	NA	NA	1.0		NA
22486	"ENSG00000146826.17"	"TRAPPC14"	chr7	-	100156385	100156549	100155670	100155825	100156633	100156716	22486	20	0			298	149	NA	NA	1.0		NA
22487	"ENSG00000146826.17"	"TRAPPC14"	chr7	-	100157632	100157762	100157372	100157459	100157842	100157938	22487	10	0			279	149	NA	NA	1.0		NA
22495	"ENSG00000169231.13"	"THBS3"	chr1	-	155200450	155200610	155199994	155200113	155200896	155201004	22495	11	3			298	149	NA	NA	0.647		NA
22496	"ENSG00000169231.13"	"THBS3"	chr1	-	155201093	155201204	155200896	155201004	155201416	155201569	22496	11	0			260	149	NA	NA	1.0		NA
22504	"ENSG00000100364.19"	"KIAA0930"	chr22	-	45207572	45207772	45205792	45205912	45211955	45212081	22504	1	29			298	149	NA	NA	0.017		NA
