SpliceID	Histology
A5SS=DCXR:82036544-82036763_82036720-82036763_82036383-82036448_skipping	Medulloblastoma
SE=ICAM1:10284783-10285028_10284402-10284657_10285114-10285583_skipping	Medulloblastoma
SE=PON2:95406119-95406247_95404861-95405488_95406986-95407068_skipping	Medulloblastoma
SE=PON2:95406119-95406272_95405277-95405488_95406986-95407068_skipping	Medulloblastoma
SE=EIF2AK1:6028918-6029032_6026727-6026961_6037423-6037524_skipping	Medulloblastoma
SE=QKI:163563444-163563719_163561981-163562069_163566720-163566795_skipping	Medulloblastoma
SE=SLC38A3:50214653-50214768_50214401-50214483_50215385-50215459_skipping	Medulloblastoma
SE=IL6ST:55968276-55968396_55963351-55963506_55969549-55969855_skipping	Medulloblastoma
SE=CIART:150284597-150284708_150284425-150284504_150286429-150286633_skipping	Medulloblastoma
SE=RIC8A:212416-212511_211198-211349_212614-212724_skipping	Medulloblastoma
SE=FBXW5:136943349-136943506_136942546-136942943_136943890-136944106_skipping	Medulloblastoma
SE=TNNT1:55146434-55146466_55145399-55145565_55146680-55146705_skipping	Medulloblastoma
SE=RPL5:92833545-92833660_92832012-92832117_92840550-92840639_skipping	Medulloblastoma
SE=ENSG00000249967:97667061-97667120_97666437-97666571_97673580-97673910_skipping	Medulloblastoma
SE=RGL1:183806375-183806485_183742125-183742289_183847565-183847774_skipping	Medulloblastoma
SE=NPL:182818813-182818859_182818540-182818689_182822114-182822199_skipping	Medulloblastoma
SE=SRPRA:126268003-126268086_126267173-126267712_126268687-126268867_skipping	Medulloblastoma
SE=UNC119:28548592-28548656_28547998-28548101_28552337-28552609_skipping	Medulloblastoma
SE=SLC35B1:49702858-49703011_49700933-49701510_49703187-49703294_skipping	Medulloblastoma
SE=MARCHF6:10402533-10402607_10402383-10402452_10403406-10403541_skipping	Medulloblastoma
SE=MOCS1:39913774-39913835_39912891-39913004_39916067-39916232_skipping	Medulloblastoma
SE=SNHG1:62855133-62855216_62854518-62854551_62855864-62855885_skipping	Medulloblastoma
SE=HSPG2:21827863-21827919_21824703-21824779_21828029-21828152_skipping	Medulloblastoma
SE=FTX:74284743-74284948_74281701-74281848_74290394-74290430_skipping	Medulloblastoma
SE=VWA2:114290240-114290365_114288937-114289489_114291217-114294489_skipping	Medulloblastoma
SE=SDSL:113434134-113434222_113428418-113428459_113435328-113435556_skipping	Medulloblastoma
A5SS=KCP:128878558-128879623_128879521-128879623_128874523-128874610_skipping	Medulloblastoma
SE=KCP:128874296-128874448_128862041-128863012_128874523-128874610_skipping	Medulloblastoma
SE=KCP:128874316-128874448_128862061-128863012_128874523-128874610_skipping	Medulloblastoma
SE=COL13A1:69889414-69889440_69888303-69888330_69894551-69894578_skipping	Medulloblastoma
SE=ST3GAL3:43899541-43899727_43899167-43899289_43930131-43930221_skipping	Medulloblastoma
SE=BEND7:13496766-13496888_13492610-13492876_13526137-13526171_skipping	Medulloblastoma
SE=UBE2G1:4307021-4307123_4296716-4296814_4366270-4366625_skipping	Medulloblastoma
SE=PGAP3:39673514-39673650_39671121-39672866_39673992-39674054_skipping	Medulloblastoma
SE=SEPTIN10:109593047-109593119_109574580-109574767_109613797-109613921_skipping	Medulloblastoma
A3SS=ENSG00000279249:49289444-49289655_49289537-49289655_49287366-49287475_skipping	Medulloblastoma
A3SS=ENSG00000279249:49330467-49330656_49330536-49330656_49289537-49289655_skipping	Medulloblastoma
SE=CLHC1:55206270-55206376_55181569-55181744_55232235-55232264_skipping	Medulloblastoma
SE=SDK1:4237647-4237784_4233254-4233419_4241792-4241913_skipping	Medulloblastoma
SE=RNF212:1085896-1085954_1073598-1073662_1090781-1090838_skipping	Medulloblastoma
SE=FBXO33:39402401-39402511_39401175-39401861_39431563-39432433_skipping	Medulloblastoma
SE=LINC01088:78973000-78973052_78971549-78971876_79086095-79086262_skipping	Medulloblastoma
SE=CROCC:16966408-16966571_16965998-16966119_16968202-16968418_skipping	Medulloblastoma
SE=ARL13B:94003659-94003908_93980138-93980482_94036551-94036754_skipping	Medulloblastoma
SE=SEC61A1:128066954-128067151_128064876-128065037_128067420-128067612_skipping	Medulloblastoma
SE=CRTC3:90614453-90614488_90604384-90604447_90617882-90617968_skipping	Medulloblastoma
SE=KMT2C:152207300-152207425_152202933-152203064_152220522-152220735_skipping	Medulloblastoma
A5SS=DRAP1:65919948-65920041_65919947-65919997_65920342-65920462_skipping	Medulloblastoma
SE=SOD2:159684854-159685033_159679063-159679298_159688125-159688242_skipping	Medulloblastoma
SE=AKNA:114345863-114346009_114342008-114342125_114346668-114346784_skipping	Medulloblastoma
SE=CNTN1:40910073-40910105_40908353-40908493_40918638-40918732_skipping	Medulloblastoma
SE=IFT74:26961949-26962087_26956349-26956516_26978127-26978263_skipping	Medulloblastoma
SE=PPARA:46215173-46215333_46198341-46198591_46218262-46218401_skipping	Medulloblastoma
SE=NAGA:42065738-42065899_42062826-42063024_42066709-42066804_skipping	Medulloblastoma
SE=DGKI:137412170-137412207_137407874-137407995_137444076-137444102_skipping	Medulloblastoma
A3SS=UBA52:18574870-18575241_18575056-18575241_18573661-18573748_skipping	Medulloblastoma
SE=TMCC2:205241505-205242044_205227945-205228771_205268949-205269884_skipping	Medulloblastoma
SE=UBA52:18574870-18574972_18573661-18573748_18575056-18575151_skipping	Medulloblastoma
SE=SEPTIN10:109574581-109574767_109567814-109567976_109593046-109593119_skipping	Medulloblastoma
SE=TMEM63A:225862771-225862851_225862454-225862578_225865896-225865967_skipping	Medulloblastoma
SE=ING5:241722939-241723074_241711977-241712071_241723209-241723271_skipping	Medulloblastoma
SE=SEPTIN10:109567815-109567976_109565762-109565859_109585125-109585321_skipping	Medulloblastoma
A3SS=IZUMO4:2097929-2098334_2098286-2098334_2097423-2097495_skipping	Medulloblastoma
A5SS=QPRT:29694664-29695199_29694663-29694755_29696995-29697127_skipping	Medulloblastoma
SE=FAT3:92857214-92857348_92843933-92844732_92859164-92859322_skipping	Medulloblastoma
SE=DPY19L1P1:32623361-32623439_32621012-32621072_32632542-32632620_skipping	Medulloblastoma
SE=GLUL:182385357-182385556_182378097-182384723_182385759-182385842_skipping	Medulloblastoma
SE=ALG13:111744668-111744904_111737026-111737081_111752789-111752830_skipping	Medulloblastoma
SE=CACNA1A:13312669-13312781_13308415-13308528_13317111-13317321_skipping	Medulloblastoma
SE=BOLA3:74145189-74145303_74135414-74135658_74147820-74147905_skipping	Medulloblastoma
SE=MED12L:151185330-151185461_151165845-151165982_151188353-151188480_skipping	Medulloblastoma
SE=PKD1P2:16371950-16372106_16371037-16371658_16372286-16372539_skipping	Medulloblastoma
SE=AGFG2:100562259-100562379_100555609-100555735_100562593-100562682_skipping	Medulloblastoma
A3SS=PPIE:39741895-39743297_39743215-39743297_39741365-39741409_skipping	Medulloblastoma
SE=PPIE:39741895-39741921_39741365-39741409_39743215-39743297_skipping	Medulloblastoma
SE=VTI1B:67656412-67656589_67653436-67653498_67659730-67659845_skipping	Medulloblastoma
SE=VTI1B:67656416-67656589_67653436-67653498_67659730-67659791_skipping	Medulloblastoma
SE=TONSL:144431078-144431151_144430403-144430537_144432284-144432460_skipping	Medulloblastoma
SE=NCKAP5-AS2:133268356-133268442_133267272-133267424_133268915-133269041_skipping	Medulloblastoma
SE=TCEAL3:103608604-103608673_103607905-103608070_103609042-103609927_skipping	Medulloblastoma
A5SS=TOM1:35346930-35346972_35346929-35346969_35347054-35347992_skipping	Medulloblastoma
RI=THEM6:142735326-142736927_142735325-142735668_142736856-142736927_skipping	Medulloblastoma
SE=GALNT2:230236353-230236420_230236013-230236112_230236659-230236725_skipping	Medulloblastoma
SE=MRPL38:75900982-75901027_75899515-75899674_75901200-75901273_skipping	Medulloblastoma
SE=NDRG2:21024030-21024096_21022879-21023321_21025393-21025526_skipping	Medulloblastoma
SE=GMPR2:24233219-24233340_24232892-24232977_24233478-24233586_skipping	Medulloblastoma
SE=LRRC34:169806848-169806931_169803970-169804181_169807425-169807490_skipping	Medulloblastoma
SE=SCAF11:45961700-45961857_45951649-45951727_45964106-45964188_skipping	Medulloblastoma
SE=RHOC:112705100-112705168_112703492-112703806_112706832-112707056_skipping	Medulloblastoma
SE=LMBR1:156680443-156680574_156679076-156679306_156681828-156682093_skipping	Medulloblastoma
SE=DNAJC13:132523540-132523713_132523156-132523199_132525609-132525789_skipping	Medulloblastoma
SE=AGGF1:77048936-77048987_77048160-77048272_77052705-77052807_skipping	Medulloblastoma
A3SS=MTMR1:150699195-150699300_150699202-150699300_150693395-150693676_skipping	Medulloblastoma
SE=PPIF:79352317-79352392_79351486-79351583_79353706-79355334_skipping	Medulloblastoma
SE=DOCK1:127447394-127447545_127444125-127444279_127451331-127452516_skipping	Medulloblastoma
SE=POP5:120579514-120579597_120578763-120579412_120580995-120581257_skipping	Medulloblastoma
SE=FBXO32:123514052-123514333_123513273-123513382_123531897-123531990_skipping	Medulloblastoma
SE=SCAF8:154792823-154792976_154787860-154788022_154795008-154795139_skipping	Medulloblastoma
SE=DEAF1:686858-686997_683575-684963_687910-687936_skipping	Medulloblastoma
SE=IDH3G:153787464-153787597_153787050-153787153_153787822-153787955_skipping	Medulloblastoma
SE=CIBAR1-DT:93683354-93683431_93682542-93682658_93699935-93700433_skipping	Medulloblastoma
SE=ZNF229:44432222-44432366_44426253-44430542_44442562-44442621_skipping	Medulloblastoma
SE=UTP6:31885980-31886061_31880180-31880754_31887235-31887313_skipping	Medulloblastoma
SE=KCNC1:17781670-17781901_17779455-17779644_17853542-17853730_skipping	Medulloblastoma
SE=IFT88:20638332-20638518_20631015-20631102_20653875-20653928_skipping	Medulloblastoma
SE=PATJ:62116532-62116679_62114052-62114246_62117131-62117218_skipping	Medulloblastoma
SE=NECAP2:16451838-16452015_16449092-16449201_16458841-16460077_skipping	Medulloblastoma
SE=DLG5:77829355-77829530_77828881-77828985_77830216-77830344_skipping	Medulloblastoma
SE=ABCC12:48086741-48086819_48085592-48085706_48087925-48088085_skipping	Medulloblastoma
A5SS=ENSG00000259316:64365974-64366075_64365985-64366075_64300318-64300723_skipping	Medulloblastoma
SE=ENSG00000206567:10008404-10008652_10005814-10007623_10011022-10011209_skipping	Medulloblastoma
SE=LRRFIP1:237720772-237720822_237719522-237719567_237739231-237739309_skipping	Medulloblastoma
SE=ATP2C1:130997606-130997753_130996679-130996796_130998293-130998389_skipping	Medulloblastoma
SE=DNAH6:84710287-84710412_84709342-84709546_84713094-84713259_skipping	Medulloblastoma
SE=MARK3:103451918-103451983_103428386-103428440_103462404-103462461_skipping	Medulloblastoma
SE=KCNMA1:76891525-76891719_76889450-76889569_76909965-76910096_skipping	Medulloblastoma
SE=PSMB4:151399981-151400185_151399589-151399727_151400441-151401355_skipping	Medulloblastoma
SE=PSMB4:151399981-151400187_151399559-151399727_151400441-151400588_skipping	Medulloblastoma
SE=COL4A4:227010313-227010501_227008017-227008239_227012180-227012297_skipping	Medulloblastoma
SE=WDR61:78293167-78293272_78289950-78290099_78294945-78294973_skipping	Medulloblastoma
SE=EEF1AKMT4-ECE2:184278167-184278313_184277924-184278049_184283784-184283973_skipping	Medulloblastoma
SE=RAD54B:94404077-94404239_94400237-94400463_94407438-94407720_skipping	Medulloblastoma
SE=HFM1:91385575-91385834_91380103-91380236_91401011-91401109_skipping	Medulloblastoma
SE=SMPDL3A:122801310-122801406_122796823-122796968_122804908-122805089_skipping	Medulloblastoma
SE=LIN52:74095930-74095985_74091231-74091306_74097793-74097860_skipping	Medulloblastoma
SE=CTSA:45894833-45894901_45894649-45894741_45894993-45895807_skipping	Medulloblastoma
SE=ETF1:138518692-138518867_138517560-138517700_138542832-138542936_skipping	Medulloblastoma
SE=UBAP2:33960826-33960878_33956078-33956146_33971650-33971754_skipping	Medulloblastoma
SE=RGL2:33293016-33293306_33292429-33292544_33293412-33293524_skipping	Medulloblastoma
SE=ETFA:76295591-76295737_76292618-76292700_76309931-76310062_skipping	Medulloblastoma
SE=SIRT6:4179104-4179286_4177078-4177138_4182473-4182530_skipping	Medulloblastoma
SE=FGFR1:38428352-38428435_38427920-38428093_38429681-38429948_skipping	Medulloblastoma
SE=ARMC3:22961884-22962078_22959398-22959574_22981339-22981492_skipping	Medulloblastoma
SE=SPIDR:47293867-47294030_47291032-47291137_47440322-47440542_skipping	Medulloblastoma
SE=PWWP2A:160089506-160089610_160063541-160063673_160093100-160093180_skipping	Medulloblastoma
SE=TTC7A:46956839-46957007_46950362-46950526_46974972-46975103_skipping	Medulloblastoma
SE=DOCK7:62583184-62583254_62561616-62561703_62586506-62586624_skipping	Medulloblastoma
SE=EPS15:51409535-51409696_51408134-51408332_51421785-51421858_skipping	Medulloblastoma
SE=SLC22A5:132387025-132387151_132378377-132384301_132388920-132389005_skipping	Medulloblastoma
SE=LEPR:65565546-65565605_65525688-65525818_65570472-65570802_skipping	Medulloblastoma
A3SS=ZNF619:40483653-40483723_40483673-40483723_40482587-40482704_skipping	Medulloblastoma
A5SS=CELSR2:109272278-109272728_109272277-109272405_109272832-109273027_skipping	Medulloblastoma
SE=JMJD8:682953-683087_681669-682874_683321-683441_skipping	Medulloblastoma
SE=JMJD8:682958-683087_681698-682874_683321-683598_skipping	Medulloblastoma
SE=EPS8:15713266-15713325_15670855-15670923_15789160-15789383_skipping	Medulloblastoma
SE=CELSR2:109272640-109272728_109272277-109272405_109272832-109273027_skipping	Medulloblastoma
SE=SULF1:69563916-69564147_69563441-69563611_69575969-69576027_skipping	Medulloblastoma
SE=ENSG00000231113:42941510-42941615_42940772-42940929_42943797-42943970_skipping	Medulloblastoma
SE=TINF2:24241020-24241116_24239642-24240875_24242140-24242407_skipping	Medulloblastoma
SE=MZT2A:131491876-131492024_131472067-131472182_131492719-131492743_skipping	Medulloblastoma
SE=FAM86JP:125918693-125918926_125916608-125916719_125920824-125920905_skipping	Medulloblastoma
SE=PELP1:4676753-4676812_4676356-4676507_4682501-4682573_skipping	Medulloblastoma
SE=LTBP3:65552860-65552982_65552247-65552406_65553163-65553256_skipping	Medulloblastoma
SE=GLE1:128527456-128527525_128527178-128527291_128533760-128533951_skipping	Medulloblastoma
SE=COMMD6:75530311-75530405_75526435-75526639_75537663-75537675_skipping	Medulloblastoma
SE=OSBPL9:51756320-51756358_51750144-51750195_51760689-51760764_skipping	Medulloblastoma
SE=BORCS8-MEF2B:19180686-19180761_19157215-19157283_19182572-19182683_skipping	Medulloblastoma
SE=FAM66D:12145932-12146015_12145638-12145700_12168645-12171931_skipping	Medulloblastoma
SE=CFAP65:219032470-219032572_219029402-219030208_219035479-219035664_skipping	Medulloblastoma
SE=CFAP65:219038896-219038942_219038374-219038578_219040518-219040564_skipping	Medulloblastoma
SE=RNASEH2B:50960149-50960171_50953904-50953985_50969931-50970401_skipping	Medulloblastoma
SE=ITGB5:124809022-124809156_124796387-124796817_124819738-124819834_skipping	Medulloblastoma
SE=CPLANE1:37245710-37245845_37245478-37245598_37249244-37249376_skipping	Medulloblastoma
SE=PDIA5:123102751-123102796_123102410-123102494_123106748-123106841_skipping	Medulloblastoma
SE=CLUHP3:31705672-31705792_31704219-31704390_31705889-31705994_skipping	Medulloblastoma
SE=CES3:66963802-66963935_66963490-66963629_66964356-66964510_skipping	Medulloblastoma
SE=ABCA5:69306725-69306954_69304093-69304810_69308279-69308368_skipping	Medulloblastoma
SE=SLC7A9:32864629-32864776_32864095-32864338_32868447-32868559_skipping	Medulloblastoma
SE=PAX3:222201944-222202190_222199886-222201442_222220139-222220354_skipping	Medulloblastoma
SE=ENSG00000261915:7313380-7313469_7313211-7313291_7313905-7313988_skipping	Medulloblastoma
SE=DNAH1:52375955-52375993_52375239-52375413_52378601-52378780_skipping	Medulloblastoma
SE=PPP1R26-AS1:135472460-135472577_135471625-135471993_135480672-135480734_skipping	Medulloblastoma
SE=PTDSS1:96299694-96299845_96295097-96295256_96304039-96304157_skipping	Medulloblastoma
SE=KIF27:83867684-83867860_83859155-83859371_83880296-83880494_skipping	Medulloblastoma
SE=CDON:126023401-126023537_126021247-126021520_126059232-126059427_skipping	Medulloblastoma
SE=SLFN13:35445656-35445693_35444614-35444701_35447267-35447414_skipping	Medulloblastoma
SE=DSCAM:40133854-40134009_40124194-40124328_40142557-40142704_skipping	Medulloblastoma
SE=ENSG00000269547:38917921-38918008_38917723-38917833_38918421-38918530_skipping	Medulloblastoma
SE=NDUFC1:139295732-139295960_139295042-139295146_139300601-139301210_skipping	Medulloblastoma
SE=TEX21P:64354001-64354074_64347522-64347648_64354720-64354922_skipping	Medulloblastoma
SE=ADAL:43331900-43332000_43330671-43330859_43335695-43335826_skipping	Medulloblastoma
SE=RSL1D1:11847668-11847806_11846694-11846843_11850278-11850413_skipping	Medulloblastoma
SE=ADAM22:88186615-88186701_88181957-88182024_88196470-88196757_skipping	Medulloblastoma
SE=MTO1:73466209-73466408_73461577-73462071_73466488-73466606_skipping	Medulloblastoma
SE=LRRK2:40319988-40320175_40316277-40316403_40321033-40321188_skipping	Medulloblastoma
SE=MYO15B:75605864-75606021_75602829-75602945_75610165-75610259_skipping	Medulloblastoma
A3SS=ASPHD1:29901552-29901920_29901743-29901920_29900881-29900920_skipping	Medulloblastoma
SE=TRIM24:138580562-138580694_138579203-138579532_138581696-138581771_skipping	Medulloblastoma
SE=ASAP2:9344532-9344635_9335092-9335179_9350807-9350895_skipping	Medulloblastoma
SE=KCNMA1:76974487-76974573_76969973-76970067_77019012-77019099_skipping	Medulloblastoma
SE=PROS1:93924240-93924264_93910618-93910705_93927249-93927407_skipping	Medulloblastoma
RI=KRIT1:92221902-92222978_92221901-92222069_92222821-92222978_skipping	Medulloblastoma
SE=CAPS2:75390322-75390381_75373497-75373918_75390837-75390901_skipping	Medulloblastoma
SE=CRHR1:45834007-45834048_45833451-45833537_45834623-45834645_skipping	Medulloblastoma
SE=BICC1:58796340-58796526_58793483-58793615_58798398-58798560_skipping	Medulloblastoma
SE=TMEM184C:147632903-147633002_147631392-147631505_147633764-147633936_skipping	Medulloblastoma
SE=TMEM184C:147632955-147633002_147631392-147631505_147633764-147633936_skipping	Medulloblastoma
