SpliceID	dPSI	Uniprot	Type	gene	Preference
CDKAL1:21108400-21108463	0.221	Protein Domain	SE	CDKAL1	Skipping
CDKL3:134350248-134350427	0.161	Protein Domain	SE	CDKL3	Skipping
CDKL3:134359896-134360091	0.13	Protein Domain	SE	CDKL3	Skipping
CDON:126018336-126018473	0.195	Protein Domain	SE	CDON	Skipping
CEACAM1:42518947-42519235	0.233	Protein Domain	SE	CEACAM1	Skipping
CENPA:26792501-26792833	0.123	Protein Domain	SE	CENPA	Skipping
CEP104:3851685-3851802	0.152	Protein Domain	SE	CEP104	Skipping
CEP41:130400038-130400254	0.172	Protein Domain	SE	CEP41	Skipping
CERS2:150964273-150964563	0.404	Protein Domain	SE	CERS2	Skipping
CFAP69:90287501-90287749	0.569	Protein Domain	SE	CFAP69	Skipping
CFAP92:128987615-128987829	0.338	Protein Domain	SE	CFAP92	Skipping
CFAP92:128988727-128988918	0.219	Protein Domain	SE	CFAP92	Skipping
CFHR2:196949454-196949649	0.564	Protein Domain	SE	CFHR2	Skipping
CFHR2:196950851-196951028	0.392	Protein Domain	SE	CFHR2	Skipping
CHD9:53319812-53319951	0.106	Protein Domain	SE	CHD9	Skipping
CLEC18B:74418058-74418298	0.279	Protein Domain	SE	CLEC18B	Skipping
CNTNAP3:39149805-39149977	0.12	Protein Domain	SE	CNTNAP3	Skipping
COMMD2:149750256-149750382	0.159	Protein Domain	SE	COMMD2	Skipping
COMMD6:75537498-75537675	0.333	Protein Domain	SE	COMMD6	Skipping
COPA:160298844-160298931	0.49	Protein Domain	SE	COPA	Skipping
COPA:160298844-160298991	0.375	Protein Domain	SE	COPA	Skipping
COPZ2:48032155-48032233	0.297	Protein Domain	SE	COPZ2	Skipping
COPZ2:48033210-48033302	0.101	Protein Domain	SE	COPZ2	Skipping
CPB2:46067306-46067417	0.143	Protein Domain	SE	CPB2	Skipping
CPNE1:35626734-35626803	0.584	Protein Domain	SE	CPNE1	Skipping
CPNE4:131685874-131685958	0.114	Protein Domain	SE	CPNE4	Skipping
CPT1C:49701316-49701418	0.128	Protein Domain	SE	CPT1C	Skipping
CREM:35179133-35179276	0.564	Protein Domain	SE	CREM	Skipping
CRTC2:153953265-153953369	0.121	Protein Domain	SE	CRTC2	Skipping
CSDE1:114730257-114730422	0.107	Protein Domain	SE	CSDE1	Skipping
CSNK1A1:149517793-149517877	0.136	Protein Domain	SE	CSNK1A1	Skipping
CYFIP1:22946708-22946840	0.294	Protein Domain	SE	CYFIP1	Skipping
DAB2:39392203-39392463	0.17	Protein Domain	SE	DAB2	Skipping
DBI:119367558-119367644	0.101	Protein Domain	SE	DBI	Skipping
DCAKD:45033934-45034042	0.24	Protein Domain	SE	DCAKD	Skipping
DCDC1:31290646-31290852	0.329	Protein Domain	SE	DCDC1	Skipping
DCLRE1C:14926842-14926897	0.358	Protein Domain	SE	DCLRE1C	Skipping
DCLRE1C:14926842-14926897	0.588	Protein Domain	SE	DCLRE1C	Skipping
DCUN1D1:182963880-182964049	0.342	Protein Domain	SE	DCUN1D1	Skipping
DCUN1D2:113462739-113462891	0.126	Protein Domain	SE	DCUN1D2	Skipping
DCUN1D4:51911069-51911174	0.101	Protein Domain	SE	DCUN1D4	Skipping
DDB1:61324237-61324387	0.166	Protein Domain	SE	DDB1	Skipping
DDHD1:53051843-53051927	0.136	Protein Domain	SE	DDHD1	Skipping
DDO:110404773-110404950	0.122	Protein Domain	SE	DDO	Skipping
DDX11:31086024-31086212	0.307	Protein Domain	SE	DDX11	Skipping
DDX49:18920833-18920909	0.112	Protein Domain	SE	DDX49	Skipping
DDX5:64501056-64501143	0.168	Protein Domain	SE	DDX5	Skipping
DENND3:141163332-141163429	0.325	Protein Domain	SE	DENND3	Skipping
DEPDC1:68482045-68482897	0.105	Protein Domain	SE	DEPDC1	Skipping
DGUOK:73932597-73932683	0.128	Protein Domain	SE	DGUOK	Skipping
DGUOK:73932597-73932683	0.177	Protein Domain	SE	DGUOK	Skipping
DGUOK:73932597-73932683	0.194	Protein Domain	SE	DGUOK	Skipping
DGUOK:73932597-73932683	0.221	Protein Domain	SE	DGUOK	Skipping
DGUOK:73950600-73950732	0.164	Protein Domain	SE	DGUOK	Skipping
DGUOK:73950626-73950732	0.173	Protein Domain	SE	DGUOK	Skipping
DGUOK:73957124-73957240	0.108	Protein Domain	SE	DGUOK	Skipping
DGUOK:73957124-73957240	0.165	Protein Domain	SE	DGUOK	Skipping
DHX9:182855576-182855713	0.141	Protein Domain	SE	DHX9	Skipping
DLG1:197161639-197161738	0.142	Protein Domain	SE	DLG1	Skipping
DMD:31177931-31177970	0.21	Protein Domain	SE	DMD	Skipping
DMPK:45778492-45778641	0.186	Protein Domain	SE	DMPK	Skipping
DMTN:22067084-22067159	0.161	Protein Domain	SE	DMTN	Skipping
DNAH14:225277409-225277502	0.545	Protein Domain	SE	DNAH14	Skipping
DNAH14:225300868-225301030	0.425	Protein Domain	SE	DNAH14	Skipping
DNAJC16:15529087-15529272	0.207	Protein Domain	SE	DNAJC16	Skipping
DNAJC2:103327331-103327378	0.104	Protein Domain	SE	DNAJC2	Skipping
DNAJC25:111642856-111643094	0.107	Protein Domain	SE	DNAJC25	Skipping
DNASE1:3656963-3657111	0.418	Protein Domain	SE	DNASE1	Skipping
DNASE1:3656998-3657111	0.339	Protein Domain	SE	DNASE1	Skipping
DNMT1:10180186-10180234	0.11	Protein Domain	SE	DNMT1	Skipping
DNMT3B:32806208-32806327	0.491	Protein Domain	SE	DNMT3B	Skipping
DOCK7:62487397-62487412	0.448	Protein Domain	SE	DOCK7	Skipping
DOK7:3476341-3476542	0.126	Protein Domain	SE	DOK7	Skipping
DPP8:65456224-65456371	0.104	Protein Domain	SE	DPP8	Skipping
DTYMK:241680228-241680319	0.187	Protein Domain	SE	DTYMK	Skipping
DTYMK:241681918-241682333	0.201	Protein Domain	SE	DTYMK	Skipping
DUSP12:161751131-161751377	0.204	Protein Domain	SE	DUSP12	Skipping
DUSP22:311879-311914	0.278	Protein Domain	SE	DUSP22	Skipping
DYNLRB1:34529851-34530234	0.294	Protein Domain	SE	DYNLRB1	Skipping
EBPL:49669776-49669846	0.361	Protein Domain	SE	EBPL	Skipping
ECSIT:11507701-11507729	0.276	Protein Domain	SE	ECSIT	Skipping
ECT2:172755482-172755575	0.166	Protein Domain	SE	ECT2	Skipping
EDNRB:77900520-77900654	0.208	Protein Domain	SE	EDNRB	Skipping
EEF1B2:206160886-206161132	0.108	Protein Domain	SE	EEF1B2	Skipping
EEFSEC:128264616-128264781	0.147	Protein Domain	SE	EEFSEC	Skipping
EIF4A2:186788309-186788416	0.451	Protein Domain	SE	EIF4A2	Skipping
EIF4A2:186788309-186788420	0.459	Protein Domain	SE	EIF4A2	Skipping
ELMOD3:85387097-85387225	0.163	Protein Domain	SE	ELMOD3	Skipping
EML2:45626704-45626839	0.194	Protein Domain	SE	EML2	Skipping
EML5:88706258-88706426	0.419	Protein Domain	SE	EML5	Skipping
ENSG00000144785:56310957-56311054	0.105	Protein Domain	SE	ENSG00000144785	Skipping
ENSG00000248751:30286262-30286376	0.24	Protein Domain	SE	ENSG00000248751	Skipping
ENSG00000258728:34647491-34647567	0.189	Protein Domain	SE	ENSG00000258728	Skipping
ENSG00000258728:34647491-34647567	0.275	Protein Domain	SE	ENSG00000258728	Skipping
ENSG00000258728:34648997-34649081	0.117	Protein Domain	SE	ENSG00000258728	Skipping
ENSG00000267699:51052634-51052725	0.151	Protein Domain	SE	ENSG00000267699	Skipping
ENSG00000267699:51052634-51052725	0.312	Protein Domain	SE	ENSG00000267699	Skipping
ENSG00000269476:57912059-57912186	0.439	Protein Domain	SE	ENSG00000269476	Skipping
ENSG00000269755:12466723-12466850	0.291	Protein Domain	SE	ENSG00000269755	Skipping
ENSG00000285269:96343903-96343996	0.17	Protein Domain	SE	ENSG00000285269	Skipping
ENSG00000288564:43056080-43056196	0.206	Protein Domain	SE	ENSG00000288564	Skipping
ENSG00000288684:32467761-32467932	0.133	Protein Domain	SE	ENSG00000288684	Skipping
EPB41L2:130869562-130870126	0.203	Protein Domain	SE	EPB41L2	Skipping
EPB41L2:130869811-130870126	0.126	Protein Domain	SE	EPB41L2	Skipping
EPB41L2:130869811-130870126	0.199	Protein Domain	SE	EPB41L2	Skipping
EPB41L2:130880143-130880206	0.166	Protein Domain	SE	EPB41L2	Skipping
EPHA5:65490376-65490712	0.258	Protein Domain	SE	EPHA5	Skipping
ERAL1:28858575-28858633	0.139	Protein Domain	SE	ERAL1	Skipping
ERBIN:66072168-66072291	0.201	Protein Domain	SE	ERBIN	Skipping
ERCC1:45413962-45414034	0.124	Protein Domain	SE	ERCC1	Skipping
ERCC6L2:95967318-95967625	0.305	Protein Domain	SE	ERCC6L2	Skipping
ERCC6L2:95967458-95967625	0.305	Protein Domain	SE	ERCC6L2	Skipping
ERI3:44352849-44352925	0.164	Protein Domain	SE	ERI3	Skipping
ERLEC1:53814859-53814935	0.123	Protein Domain	SE	ERLEC1	Skipping
ERLIN1:100179200-100179247	0.162	Protein Domain	SE	ERLIN1	Skipping
F9:139548362-139548491	0.104	Protein Domain	SE	F9	Skipping
FAM86B2:12430588-12430702	0.273	Protein Domain	SE	FAM86B2	Skipping
FANCE:35457915-35457984	0.177	Protein Domain	SE	FANCE	Skipping
FANK1:125989429-125989447	0.191	Protein Domain	SE	FANK1	Skipping
FBLN1:45535255-45535337	0.252	Protein Domain	SE	FBLN1	Skipping
FBXL12:9814137-9814342	0.108	Protein Domain	SE	FBXL12	Skipping
FBXL12:9814137-9814342	0.222	Protein Domain	SE	FBXL12	Skipping
FBXL19:30925730-30925931	0.107	Protein Domain	SE	FBXL19	Skipping
FBXL19:30925768-30925931	0.213	Protein Domain	SE	FBXL19	Skipping
FBXO24:100590173-100590357	0.318	Protein Domain	SE	FBXO24	Skipping
FGFR1:38429681-38429948	0.123	Protein Domain	SE	FGFR1	Skipping
FGFR2:121565437-121565704	0.169	Protein Domain	SE	FGFR2	Skipping
FGGY:59339957-59340069	0.179	Protein Domain	SE	FGGY	Skipping
FKBP10:41819840-41820023	0.182	Protein Domain	SE	FKBP10	Skipping
FKBP7:178469651-178469782	0.21	Protein Domain	SE	FKBP7	Skipping
FKBP7:178469651-178469785	0.192	Protein Domain	SE	FKBP7	Skipping
FKBP7:178473028-178473142	0.15	Protein Domain	SE	FKBP7	Skipping
FKBP7:178473028-178473142	0.228	Protein Domain	SE	FKBP7	Skipping
FKBP7:178473028-178473142	0.277	Protein Domain	SE	FKBP7	Skipping
FKBP7:178473028-178473142	0.483	Protein Domain	SE	FKBP7	Skipping
FKBP7:178477061-178477213	0.109	Protein Domain	SE	FKBP7	Skipping
FMNL2:152643418-152643544	0.116	Protein Domain	SE	FMNL2	Skipping
FN1:215380810-215381080	0.222	Protein Domain	SE	FN1	Skipping
FOXN2:48346200-48346751	0.656	Protein Domain	SE	FOXN2	Skipping
FRRS1:99711354-99711532	0.14	Protein Domain	SE	FRRS1	Skipping
FUZ:49809377-49809575	0.146	Protein Domain	SE	FUZ	Skipping
FUZ:49812446-49812685	0.279	Protein Domain	SE	FUZ	Skipping
FUZ:49812446-49812685	0.361	Protein Domain	SE	FUZ	Skipping
FUZ:49812446-49812736	0.182	Protein Domain	SE	FUZ	Skipping
FUZ:49812446-49812736	0.422	Protein Domain	SE	FUZ	Skipping
FUZ:49812614-49812736	0.344	Protein Domain	SE	FUZ	Skipping
FUZ:49812637-49812736	0.35	Protein Domain	SE	FUZ	Skipping
FXR1:180914651-180914995	0.162	Protein Domain	SE	FXR1	Skipping
FXR1:180914651-180914995	0.303	Protein Domain	SE	FXR1	Skipping
FYN:111700103-111700268	0.233	Protein Domain	SE	FYN	Skipping
GABBR1:29630457-29630643	0.103	Protein Domain	SE	GABBR1	Skipping
GABBR1:29630521-29630643	0.136	Protein Domain	SE	GABBR1	Skipping
GALT:34647388-34647567	0.307	Protein Domain	SE	GALT	Skipping
GALT:34647491-34647705	0.338	Protein Domain	SE	GALT	Skipping
GARS1:30613444-30613597	0.348	Protein Domain	SE	GARS1	Skipping
GCSH:81090600-81090680	0.296	Protein Domain	SE	GCSH	Skipping
GFAP:44904765-44905149	0.483	Protein Domain	SE	GFAP	Skipping
GGA3:75237981-75238389	0.182	Protein Domain	SE	GGA3	Skipping
GGCX:85558439-85558605	0.128	Protein Domain	SE	GGCX	Skipping
GINS3:58395101-58395218	0.211	Protein Domain	SE	GINS3	Skipping
GINS3:58403097-58403331	0.225	Protein Domain	SE	GINS3	Skipping
GK:30687532-30687616	0.128	Protein Domain	SE	GK	Skipping
GLYR1:4843403-4843602	0.135	Protein Domain	SE	GLYR1	Skipping
GMPPA:219502381-219502441	0.111	Protein Domain	SE	GMPPA	Skipping
GPR107:130100628-130100702	0.411	Protein Domain	SE	GPR107	Skipping
GREB1L:21449509-21449836	0.155	Protein Domain	SE	GREB1L	Skipping
GRHL1:9962454-9962531	0.137	Protein Domain	SE	GRHL1	Skipping
GSK3A:42235001-42235115	0.143	Protein Domain	SE	GSK3A	Skipping
GSTM2:109668424-109668500	0.132	Protein Domain	SE	GSTM2	Skipping
GSTP1:67584684-67584772	0.363	Protein Domain	SE	GSTP1	Skipping
GSTZ1:77322546-77322732	0.105	Protein Domain	SE	GSTZ1	Skipping
GTF2H1:18341260-18341410	0.433	Protein Domain	SE	GTF2H1	Skipping
HACL1:15586524-15586602	0.288	Protein Domain	SE	HACL1	Skipping
HDAC8:72464558-72464731	0.165	Protein Domain	SE	HDAC8	Skipping
HDAC8:72495155-72495268	0.427	Protein Domain	SE	HDAC8	Skipping
HDAC8:72567888-72568030	0.367	Protein Domain	SE	HDAC8	Skipping
HDAC9:18590335-18590486	0.207	Protein Domain	SE	HDAC9	Skipping
HDAC9:18590344-18590486	0.204	Protein Domain	SE	HDAC9	Skipping
HDDC3:90932428-90932806	0.189	Protein Domain	SE	HDDC3	Skipping
HINT1:131162028-131162477	0.19	Protein Domain	SE	HINT1	Skipping
HINT1:131162063-131162477	0.192	Protein Domain	SE	HINT1	Skipping
HINT1:131162361-131162477	0.202	Protein Domain	SE	HINT1	Skipping
HNRNPH1:179618144-179618323	0.179	Protein Domain	SE	HNRNPH1	Skipping
HPS1:98429790-98429889	0.226	Protein Domain	SE	HPS1	Skipping
HSCB:28745863-28746008	0.202	Protein Domain	SE	HSCB	Skipping
HUWE1:53625785-53626034	0.215	Protein Domain	SE	HUWE1	Skipping
ICA1L:202821357-202821481	0.122	Protein Domain	SE	ICA1L	Skipping
IDE:92480792-92480916	0.121	Protein Domain	SE	IDE	Skipping
IFI44:78650185-78650652	0.286	Protein Domain	SE	IFI44	Skipping
IFI44:78650540-78650652	0.285	Protein Domain	SE	IFI44	Skipping
IFNLR1:24180730-24180854	0.346	Protein Domain	SE	IFNLR1	Skipping
IFRD1:112465614-112465838	0.163	Protein Domain	SE	IFRD1	Skipping
IFRD1:112465638-112465838	0.161	Protein Domain	SE	IFRD1	Skipping
IGHMBP2:68929733-68930434	0.3	Protein Domain	SE	IGHMBP2	Skipping
IKZF2:213056565-213056744	0.243	Protein Domain	SE	IKZF2	Skipping
IKZF2:213056565-213056744	0.254	Protein Domain	SE	IKZF2	Skipping
IL15RA:5963742-5963838	0.368	Protein Domain	SE	IL15RA	Skipping
IMMP2L:110886592-110886695	0.124	Protein Domain	SE	IMMP2L	Skipping
INMT-MINDY4:30882180-30882361	0.164	Protein Domain	SE	MINDY4	Skipping
INPP5B:37942082-37942264	0.153	Protein Domain	SE	INPP5B	Skipping
INPP5K:1515426-1515585	0.11	Protein Domain	SE	INPP5K	Skipping
INPP5K:1515426-1515585	0.428	Protein Domain	SE	INPP5K	Skipping
INTS4:77910969-77911152	0.101	Protein Domain	SE	INTS4	Skipping
ITPR1:4653841-4653886	0.127	Protein Domain	SE	ITPR1	Skipping
ITPRID2:181918322-181918470	0.183	Protein Domain	SE	ITPRID2	Skipping
ITPRID2:181918322-181918470	0.593	Protein Domain	SE	ITPRID2	Skipping
ITSN1:33828967-33829050	0.364	Protein Domain	SE	ITSN1	Skipping
IVD:40424134-40424216	0.127	Protein Domain	SE	IVD	Skipping
IVD:40424134-40424216	0.283	Protein Domain	SE	IVD	Skipping
KANSL3:96615491-96615544	0.155	Protein Domain	SE	KANSL3	Skipping
KCNK1:233660473-233660666	0.207	Protein Domain	SE	KCNK1	Skipping
KCNK1:233660473-233660666	0.29	Protein Domain	SE	KCNK1	Skipping
KCNK1:233660473-233660666	0.462	Protein Domain	SE	KCNK1	Skipping
KCNK1:233661855-233661936	0.364	Protein Domain	SE	KCNK1	Skipping
KDM3B:138379583-138379708	0.13	Protein Domain	SE	KDM3B	Skipping
KIAA0100:28633282-28633401	0.564	Protein Domain	SE	KIAA0100	Skipping
KIAA0100:28633548-28633751	0.298	Protein Domain	SE	KIAA0100	Skipping
KIAA1109:122316347-122316548	0.416	Protein Domain	SE	KIAA1109	Skipping
KIF1C:5000219-5000352	0.182	Protein Domain	SE	KIF1C	Skipping
KIF24:34290173-34290389	0.209	Protein Domain	SE	KIF24	Skipping
KIF6:39584897-39584984	0.458	Protein Domain	SE	KIF6	Skipping
KIRREL2:35857344-35857494	0.32	Protein Domain	SE	KIRREL2	Skipping
KLHL32:97041491-97041599	0.111	Protein Domain	SE	KLHL32	Skipping
KLHL8:87185250-87185571	0.2	Protein Domain	SE	KLHL8	Skipping
KMT2E:105064027-105064116	0.133	Protein Domain	SE	KMT2E	Skipping
KRBA1:149719532-149719672	0.204	Protein Domain	SE	KRBA1	Skipping
KRBA2:8371308-8372081	0.111	Protein Domain	SE	KRBA2	Skipping
KRIT1:92213891-92213979	0.449	Protein Domain	SE	KRIT1	Skipping
L3MBTL2:41213850-41214026	0.28	Protein Domain	SE	L3MBTL2	Skipping
L3MBTL2:41213892-41214026	0.103	Protein Domain	SE	L3MBTL2	Skipping
L3MBTL2-AS1:41213795-41214703	0.325	Protein Domain	SE	AS1	Skipping
LAMA5-AS1:62355267-62355480	0.458	Protein Domain	SE	AS1	Skipping
LETM2:38406945-38407038	0.148	Protein Domain	SE	LETM2	Skipping
LETMD1:51056143-51056245	0.212	Protein Domain	SE	LETMD1	Skipping
LETMD1:51056149-51056245	0.2	Protein Domain	SE	LETMD1	Skipping
LGALS8:236542914-236543040	0.185	Protein Domain	SE	LGALS8	Skipping
LGALS9:27643524-27643620	0.174	Protein Domain	SE	LGALS9	Skipping
LIMK2:31259888-31260077	0.337	Protein Domain	SE	LIMK2	Skipping
LIMK2:31262133-31262239	0.364	Protein Domain	SE	LIMK2	Skipping
LIN7B:49115259-49115331	0.203	Protein Domain	SE	LIN7B	Skipping
LINC02904:143044648-143044817	0.227	Protein Domain	SE	LINC02904	Skipping
LIPE-AS1:42521991-42522098	0.191	Protein Domain	SE	AS1	Skipping
LMO3:16594136-16594261	0.244	Protein Domain	SE	LMO3	Skipping
LMO3:16598791-16598967	0.126	Protein Domain	SE	LMO3	Skipping
LONP2:48256609-48256741	0.106	Protein Domain	SE	LONP2	Skipping
LRRC37A2:46512315-46515321	0.166	Protein Domain	SE	LRRC37A2	Skipping
LRRIQ1:85055546-85057184	0.114	Protein Domain	SE	LRRIQ1	Skipping
LRRIQ1:85106521-85106615	0.514	Protein Domain	SE	LRRIQ1	Skipping
LTA4H:96003837-96003920	0.168	Protein Domain	SE	LTA4H	Skipping
LTA4H:96003837-96003981	0.211	Protein Domain	SE	LTA4H	Skipping
MANBA:102633250-102633473	0.117	Protein Domain	SE	MANBA	Skipping
MANBA:102670915-102671011	0.104	Protein Domain	SE	MANBA	Skipping
MAP3K4:161108950-161109041	0.24	Protein Domain	SE	MAP3K4	Skipping
MAP4K4:101855976-101856138	0.123	Protein Domain	SE	MAP4K4	Skipping
MAPK7:19378895-19379132	0.221	Protein Domain	SE	MAPK7	Skipping
MAPK7:19380483-19380501	0.102	Protein Domain	SE	MAPK7	Skipping
MAPK9:180279795-180280036	0.209	Protein Domain	SE	MAPK9	Skipping
MARCHF6:10417269-10417410	0.166	Protein Domain	SE	MARCHF6	Skipping
MARF1:15622933-15623126	0.107	Protein Domain	SE	MARF1	Skipping
MARK3:103487378-103487707	0.171	Protein Domain	SE	MARK3	Skipping
MBD5:148462581-148462684	0.166	Protein Domain	SE	MBD5	Skipping
MCCC1:183090935-183091031	0.302	Protein Domain	SE	MCCC1	Skipping
MDGA1:37641736-37642049	0.184	Protein Domain	SE	MDGA1	Skipping
METTL25B:156734008-156734052	0.124	Protein Domain	SE	METTL25B	Skipping
METTL25B:156734008-156734493	0.253	Protein Domain	SE	METTL25B	Skipping
MFF:227347225-227347384	0.123	Protein Domain	SE	MFF	Skipping
MFF:227347225-227347384	0.173	Protein Domain	SE	MFF	Skipping
MFSD8:127938782-127938836	0.133	Protein Domain	SE	MFSD8	Skipping
MFSD8:127938782-127938838	0.128	Protein Domain	SE	MFSD8	Skipping
MFSD8:127939852-127939997	0.329	Protein Domain	SE	MFSD8	Skipping
MGLL:127710575-127710665	0.23	Protein Domain	SE	MGLL	Skipping
MGME1:17975683-17975903	0.133	Protein Domain	SE	MGME1	Skipping
MIB2:1623388-1623482	0.131	Protein Domain	SE	MIB2	Skipping
MIB2:1623430-1623679	0.124	Protein Domain	SE	MIB2	Skipping
MICALL1:37921971-37922426	0.114	Protein Domain	SE	MICALL1	Skipping
MIF4GD:75269346-75269469	0.112	Protein Domain	SE	MIF4GD	Skipping
MITD1:99173413-99173502	0.245	Protein Domain	SE	MITD1	Skipping
MLH1:37017505-37017599	0.598	Protein Domain	SE	MLH1	Skipping
MMAB:109561242-109561329	0.174	Protein Domain	SE	MMAB	Skipping
MMS19:97459361-97459505	0.168	Protein Domain	SE	MMS19	Skipping
MMS22L:97270106-97270283	0.136	Protein Domain	SE	MMS22L	Skipping
MMS22L:97270106-97270283	0.315	Protein Domain	SE	MMS22L	Skipping
MOK:102251443-102251610	0.432	Protein Domain	SE	MOK	Skipping
MON2:62566013-62566031	0.102	Protein Domain	SE	MON2	Skipping
MPPE1:11886712-11886781	0.221	Protein Domain	SE	MPPE1	Skipping
MPZL3:118237049-118237260	0.182	Protein Domain	SE	MPZL3	Skipping
MR1:181052234-181052510	0.296	Protein Domain	SE	MR1	Skipping
MR1:181052234-181052510	0.783	Protein Domain	SE	MR1	Skipping
MR1:181052321-181052510	0.223	Protein Domain	SE	MR1	Skipping
MR1:181052321-181052510	0.288	Protein Domain	SE	MR1	Skipping
MR1:181053572-181053677	0.408	Protein Domain	SE	MR1	Skipping
MRNIP:179851242-179851424	0.699	Protein Domain	SE	MRNIP	Skipping
MRNIP:179853196-179853276	0.409	Protein Domain	SE	MRNIP	Skipping
MROH8:37137809-37137970	0.113	Protein Domain	SE	MROH8	Skipping
MROH8:37141161-37141314	0.31	Protein Domain	SE	MROH8	Skipping
MRPL9:151761961-151762010	0.23	Protein Domain	SE	MRPL9	Skipping
MSH5:31758532-31758620	0.104	Protein Domain	SE	MSH5	Skipping
MUC1:155188327-155188503	0.252	Protein Domain	SE	MUC1	Skipping
MYH3:10647362-10647426	0.198	Protein Domain	SE	MYH3	Skipping
MYH3:10651511-10651668	0.157	Protein Domain	SE	MYH3	Skipping
MYO3A:26026376-26026532	0.254	Protein Domain	SE	MYO3A	Skipping
N4BP2:40097226-40097569	0.216	Protein Domain	SE	N4BP2	Skipping
NADSYN1:71460040-71460213	0.128	Protein Domain	SE	NADSYN1	Skipping
NADSYN1:71460040-71460213	0.439	Protein Domain	SE	NADSYN1	Skipping
NAE1:66826522-66826583	0.221	Protein Domain	SE	NAE1	Skipping
NAGLU:42537397-42537545	0.102	Protein Domain	SE	NAGLU	Skipping
NAPRT:143575190-143575345	0.111	Protein Domain	SE	NAPRT	Skipping
NARF:82478570-82478667	0.429	Protein Domain	SE	NARF	Skipping
NARS2:78478584-78478683	0.101	Protein Domain	SE	NARS2	Skipping
NAXD:110624233-110624279	0.231	Protein Domain	SE	NAXD	Skipping
NBEA:35589485-35589815	0.182	Protein Domain	SE	NBEA	Skipping
NCL:231458265-231458344	0.607	Protein Domain	SE	NCL	Skipping
NCL:231458265-231458620	0.54	Protein Domain	SE	NCL	Skipping
NCOA2:70213902-70214075	0.4	Protein Domain	SE	NCOA2	Skipping
NEDD4L:58341677-58341797	0.361	Protein Domain	SE	NEDD4L	Skipping
NEDD8-MDP1:24231651-24231867	0.241	Protein Domain	SE	MDP1	Skipping
NELFA:2006997-2007199	0.369	Protein Domain	SE	NELFA	Skipping
NFASC:204997169-204997406	0.273	Protein Domain	SE	NFASC	Skipping
NFASC:205001169-205001286	0.405	Protein Domain	SE	NFASC	Skipping
NFASC:205001169-205001286	0.573	Protein Domain	SE	NFASC	Skipping
NFASC:205002595-205002748	0.147	Protein Domain	SE	NFASC	Skipping
NFKB1:102533844-102533885	0.151	Protein Domain	SE	NFKB1	Skipping
NFKB1:102582572-102582634	0.19	Protein Domain	SE	NFKB1	Skipping
NFKB2:102398738-102398864	0.399	Protein Domain	SE	NFKB2	Skipping
NIPSNAP3B:104772996-104773176	0.101	Protein Domain	SE	NIPSNAP3B	Skipping
NKTR:42620015-42620043	0.355	Protein Domain	SE	NKTR	Skipping
NKTR:42627199-42627227	0.19	Protein Domain	SE	NKTR	Skipping
NLE1:35139819-35140066	0.127	Protein Domain	SE	NLE1	Skipping
NME4:401946-402043	0.146	Protein Domain	SE	NME4	Skipping
NOL8:92323235-92323351	0.119	Protein Domain	SE	NOL8	Skipping
NOMO3:16287742-16287862	0.601	Protein Domain	SE	NOMO3	Skipping
NOTCH2:120005328-120005588	0.38	Protein Domain	SE	NOTCH2	Skipping
NPIPB4:21840802-21841011	0.129	Protein Domain	SE	NPIPB4	Skipping
NPM1:171406396-171407161	0.176	Protein Domain	SE	NPM1	Skipping
NPR3:32780721-32780816	0.246	Protein Domain	SE	NPR3	Skipping
